crefo	date	node
3230012865	2018-03-26T14:53:03Z	Umwelt-/Öko-Norm DIN EN ISO 14001:2004
2030194842	2018-03-23T20:06:17Z	Forschung für CO2-freie Turbinen
2030194842	2018-01-20T22:46:47Z	Im Januar 2010 drehten sich allein in Deutschland Windkraftanlagen mit einer installierten Leistung von 25.777 Megawatt. Knapp acht Prozent des deutschen Bruttostromverbrauchs kann so klimaneutral gedeckt werden. Da die windstarken Flächen an Land beschränkt sind, drängen große und kleine Stromerzeuger nun auf das offene Meer. Doch sind Offshore-Windparks tatsächlich viel effizienter?
2030194842	2018-01-20T22:46:47Z	Bis zum Jahr 2016 sollte in der arabischen Wüste die erste klimaneutrale Stadt der Welt, Masdar City, entstehen. 50.000 Menschen sollen dann in Masdar-City ihre Energie vor allem aus Solarkraftwerken beziehen, sich mit Elektromobilen zwischen intelligent gebauten Häusern bewegen und ihren Müll komplett recyceln. Doch vereinzelte Rücktritte von Masdar-Managern nähren nun Gerüchte, dass das ambitionierte Projekt im wahrsten Sinne des Wortes im Sande verlaufen könnte. Waren die Ziele für das 22-Milliarden-Dollar-Projekt zu hoch gesteckt?
2030194842	2018-09-27T10:05:19Z	"Trotz des positiven Trends bei der Stromversorgung kann heute noch kein einziger Staat weltweit auf fossile Energieträger verzichten. Der Grund liegt in der Mobilität mit Verbrennungsmotoren, die auf hauptsächlich aus Erdöl gewonnenen Treibstoffen gründet. Die EU deckte aber 2009 immerhin ein Fünftel ihres Strombedarfs mit Wasser-, Wind- und Solarkraft. Spitzenreiter ist Österreich, das auf der Basis seiner Wasserkraftwerke rund 70 Prozent seines Stroms klimaneutral erzeugt. Finnland erreicht wie Portugal mehr als 30 Prozent. ""Außerhalb der EU sticht Norwegen heraus, das seinen Strom fast ausschließlich aus Wasserkraft gewinnt"", sagt Franz Trieb vom DLR-Institut für Technische Thermodynamik in Stuttgart, verantwortlich für den Bereich Systemanalyse und Technikbewertung."
2030194842	2018-12-11T07:10:21Z	Geklärt ist die Frage nach der Sicherheit von CO2-Langzeitspeichern nicht. Können die Speicher mit der Zeit ausgasen? Wären in einem solchen Fall Mensch und Tier in direkter Umgebung gefährdet? Letzteres Risiko ist zwar verschwindend gering, doch schon eine geringe Leckrate von beispielsweise einem Prozent könnte alle Klimaschutzpläne zunichte machen. Das würde bedeuten, dass nach und nach doch ein Großteil des Kohlendioxids wieder in die Atmosphäre gelangen würde. Um das zu vermeiden, schlagen Experten vor, das entweichende CO2 aufzufangen und wieder in den Untergrund zu pressen. Das Nachpumpen müsste jedoch über lange Zeiträume erfolgen. Das wäre nicht nur teuer, sondern erforderte ein Langzeitmanagement für die Speicher, das CCS-Kritiker bereits mit dem Aufwand für ein Atommüll-Endlager vergleichen.
2030194842	2018-01-15T11:43:46Z	Das Potential der Energieeffizienz ist bekannt, auch wie wirtschaftlich Energieeffizienz zum Klimaschutz beitragen kann. Jetzt müssen wir handeln, dabei aber nicht nur auf die Politik schauen. Es gibt viele Möglichkeiten auch ohne Vorschriften und Verbote wirtschaftlich Energieeffizienz umzusetzen. Zur Finanzierung gibt es auch attraktive Angebote, nicht nur bei Banken. Energieeffizienz ist attraktiv und innovativ. Aber solange es Politiker und Journalisten gibt, die sich öffentlich hinstellen und sagen, sie wollen noch Technik von gestern nutzen (Glühbirnen) und Energieeffizienz mit Verboten gleichgesetzt wird, werden wir nicht vorankommen.
2030194842	2018-09-28T04:48:16Z	"Despite the positive trend in the power generation business, not a single nation on Earth has been able to dispense with fossil fuel to meet its energy needs at this time. The primary reason for this is the mobility provided by internal combustion engines, which are powered primarily by fuels derived from crude oil. However, in 2009, the EU did manage to meet one fifth of its electricity needs from water, wind and solar power. Austria tops this board, producing about 70 percent of its electricity climate-neutrally from hydroelectric power stations. Finland shares second place with Portugal, each at 30 percent. ""Outside the EU, Norway stands out, since it sources almost all of its electricity from hydroelectric power,"" says Franz Trieb from the DLR Institute of Technical Thermodynamics in Stuttgart, where he is responsible for the area of Systems Analysis and Technology Assessment."
2030194842	2018-12-11T03:31:20Z	By 2016, the world's first climate-neutral city - Masdar City - is set to emerge from the sands of the Arabian desert. By that date, 50,000 people in Masdar City should be able to meet their energy needs from solar power stations, to move between their 'intelligent-design' houses in electrically-powered cars, and to recycle all their household waste. Nevertheless, isolated cases of Masdar managers resigning their posts are starting to fuel rumours that this ambitious project may, quite literally, be running itself back into the sand. Were the goals of this 22-billion-dollar project perhaps set too high?
2030194842	2018-03-02T19:17:15Z	Die Zukunft: Klimaneutrale Treibstoffe aus Biomasse
2030194842	2018-03-23T06:04:30Z	Sowohl Strom als auch Wärme lassen sich mit Geothermie-Kraftwerken im Prinzip günstig und klimaneutral gewinnen. Doch dieser Energieschatz schlummert schwer zugänglich im Untergrund. Im Durchschnitt nimmt die Temperatur nur moderat mit der Tiefe zu: etwa drei Grad pro 100 Meter. Aber an einigen Orten auf der Erde gelangt durch besondere geologische Bedingungen mehr Erdwärme bis an die Oberfläche. Das vulkanisch aktive Island ist ein Paradebeispiel. So deckt im Untergrund aufgeheiztes und verdampftes Wasser, das in geothermischen Kraftwerken über einen Wärmetauscher die Turbinen antreibt, mehr als die Hälfte des Strombedarfs der Atlantikinsel. Sogar etwa 90 Prozent der isländischen Haushalte werden mit Erdwärme beheizt.
7290012705	2018-08-30T14:57:09Z	Im Jahr 2008 wurde das Qualitätsmanagement nach DIN EN ISO 9001:2008 eingeführt und die alte EMAS-Zertifizierung durch das international anerkannte Umweltmanagementsystem nach DIN EN ISO 14001:2005 abgelöst.
5170246136	2018-02-08T03:10:28Z	Steuler steht zu seiner Verpflichtung gegenüber nachfolgenden Generationen und setzt die natürlichen Ressourcen verantwortungsvoll ein. Das Bekenntnis zur Qualität und der Schutz der Umwelt bestimmen unser unternehmerisches Handeln. Deshalb verpflichten wir uns zum Energiemanagement, nehmen an zahlreichen Qualitäts-Zertifizierungen teil und unterstützen die Nachhaltigkeitsinitiative der chemischen Industrie. Mit der Zertifizierung nach ISO 14001 weisen wir regelmäßig die kontinuierliche Weiterentwicklung unseres Umweltmanagementsystems und die Verbesserung unserer Umweltleistung nach. Die sorgfältige Auswahl hochwertiger Rohstoffe und deren Beschaffung unter Beachtung strenger Kodizes sind für uns selbstverständlich. Mit der Zertifizierung nach der SCC Checkliste (Sicherheits Certifikat Contraktoren ) stellen wir sicher, dass wir für unsere Kunden und auf Baustellen ein zuverlässiger Partner auch im Bereich Sicherheit, Gesundheit und Umweltschutz sind.
2150931053	2018-06-13T04:06:10Z	shipper we help our customers to reduce the carbon footprint of their supply chains.
2150931053	2018-06-23T08:06:10Z	Our new, larger fuel-efficient vessels and Quest II refrigeration technology means we offer the most energy-efficient transportation solutions available, reducing the carbon footprint of your supply chain
2150931053	2018-06-23T15:27:18Z	As we offer industry-leading low-CO2 shipping, the more you ship with us, the more you reduce the carbon footprint of your operations.
2151206380	2018-01-01T03:16:49Z	Management Day 2017: Shell updates company strategy and financial outlook, and outlines net carbon footprint ambition
2151206380	2018-12-16T12:08:06Z	Joint statement between institutional investors on behalf of Climate Action 100+ and Royal Dutch Shell plc (Shell)
2151206380	2018-10-02T08:02:07Z	In November 2017, Shell shared its plans for the future with the market, including setting a long-term ambition to reduce the net carbon footprint of our energy products, in line with society’s drive to align with the Paris climate agreement.
2151206380	2018-02-12T12:01:58Z	AeroShell Oil Sport Plus 4 offers all-year, all-climate protection through its multigrade formulation has a consistent, worldwide formulation that cannot be changed without consultation with major engine manufacturers is designed for engines with integrated gearboxes and overload clutches (for example, BRP-Rotax 912 and 914 Series engines) through advanced additives and synthetic-technology base oils with excellent shear stability works with unleaded aviation and road fuels, and avgas 100LL.
2151206380	2018-01-11T21:39:22Z	ISO 14001
2151206380	2018-01-11T21:39:22Z	ISO 9001-2000 certification achieved for styrene monomer, ethylene glycols and hydrocarbon feedstocks
2151206380	2018-01-11T21:39:22Z	MEG: ISO 14001 – Certified in 2011; ISO9001 certification planned in February 2013.
2151206380	2018-02-11T09:19:31Z	emissions from industrial sectors of the economy and is indispensable to achieve net zero emissions in line with global aspirations.
2151206380	2018-05-28T07:14:43Z	We are playing our part in the transition towards a low-carbon future. We aim to cut the net carbon footprint of our energy products – measured in grams of CO
2151206380	2018-04-29T12:47:30Z	Dubai has long been reliant on energy from hydrocarbons. Now a new carbon-neutral housing development will tap into the city’s abundant sunshine, enabling residents to generate their own electricity.
2151206380	2018-02-12T12:06:39Z	Both cities have adopted an integrated and innovative approach to resilience-building, providing greener power, transport and climate protection, as well as fostering collaborative partnerships between the public and private sectors.
2151206380	2018-08-23T11:47:59Z	Brazil is the most efficient ethanol producing country in the world. Sugar cane alcohol from Brazil can reduce the total carbon footprint by up to 70% compared with gasoline.
2151206380	2018-08-23T11:47:59Z	We also support the Roundtable for Sustainable Biomaterials and the International Sustainability and Carbon Certification (ISCC) scheme both of which can be used for any feedstocks.
2151206380	2018-05-15T16:51:23Z	A Better Life with a Healthy Planet: Pathways to Net-Zero Emissions takes the most optimistic features of our 2013 New Lens Scenarios and combined them with individually plausible further shifts in policy, technology deployment, circumstances, and events that might move the world onto a new, even lower-emission trajectory, resulting in net-zero emissions on a timescale consistent with global aspirations. This work showed that economic growth coupled with near net-zero emissions is a challenging but achievable vision.
2151206380	2018-05-15T16:51:23Z	Download the supplement - A Better Life with a Healthy Planet – Pathways to Net-zero Emissions
2151206380	2018-05-15T16:51:23Z	Towards a world of net-zero emissions
2151206380	2018-05-15T16:51:23Z	What might optimistic pathways to a net-zero emissions world look like in practice? Achieving net-zero emissions will require a transformation of the global economy, especially in four main sectors currently generating a large proportion of energy-related CO
