crefo	date	node
6050108507	2012-06-28T23:41:36Z	Klimaschutz und CO2-Reduktion
6050108507	2012-06-28T23:41:36Z	Den Schwerpunkt unserer Umweltvorsorge liegt auf dem Klimaschutz und Ressourcenschonung.
6050108507	2012-06-28T23:28:50Z	Product Carbon Footprint
6050108507	2012-11-18T14:18:05Z	Erlangen eines ISO 14001:2004-Gruppenzertifikats
6050108507	2012-11-18T14:18:05Z	Zertifizierung aller 54 Produktionsstandorte nach ISO 14001:2004
6050108507	2012-07-28T04:09:28Z	ISO 14001
6050108507	2012-07-28T04:09:28Z	In 2009, Merck received its first Group certificate in accordance with the international environmental standard ISO 14001; the certificate was renewed in 2010.
6050108507	2012-07-28T04:09:28Z	Auszeichnung für hervorragende Leistungen bei der Reduktion des Carbon Footprint bei Millipore, verliehen durch den New England Clean Energy Council.
6050108507	2012-07-28T04:09:28Z	Auszeichnung für Innovationen und Engagement für Klimaschutzprojekte bei Millipore durch den Finanzdienstleister Maplecroft.
6050108507	2012-11-18T18:22:52Z	Gruppenzertifikat nach ISO 14001
6050108507	2012-11-18T18:22:52Z	Klimaschutzprogramm „EDISON“
6050108507	2012-11-18T12:45:01Z	Energieverbrauch, Treibhausgas-Emissionen und Klimaschutz
6050108507	2012-11-18T12:45:01Z	Nicht nur mit unseren innovativen Produkten, sondern vor allem auch durch die Steigerung der Energieeffizienz in Produktion, Forschung und Verwaltung wollen wir Treibhausgas-Emissionen reduzieren und zum globalen Klimaschutz beitragen. Dazu haben wir uns im Mai 2009 ein ehrgeiziges
6050108507	2012-11-18T13:16:42Z	Wir wollen kontinuierlich besser werden und Energie, Wasser sowie Materialien sparsam und effizient einsetzen. Dies tun wir einerseits, um Kosten zu sparen, andererseits, um unsere Auswirkungen auf die Umwelt zu verringern. Unser Fokus liegt derzeit auf dem Klimaschutz: Unser Ziel ist es, die gesamten direkten und indirekten Treibhausgas-Emissionen bis 2020 um 20 % zu senken – gemessen am Stand von 2006.
6050108507	2012-11-18T13:16:42Z	Zuständig für Umwelt, Sicherheit und Gesundheit bei Merck ist der Vorsitzende der Geschäftsleitung, Karl-Ludwig Kley. Für die weltweite Steuerung aller Umweltschutzmaßnahmen ist die Gruppenfunktion Environment Health Safety Security Quality (EQ) verantwortlich. An allen Merck- Standorten kümmern sich operative Einheiten um den Umweltschutz. EQ kontrolliert mit internen und externen Audits, dass die regulatorischen Vorgaben, Standards und Geschäftsanforderungen eingehalten und umgesetzt werden. Über das gruppenweite elektronische Datenmanagementsystem LION werden regelmäßig umweltrelevante Daten an den Standorten erfasst und an die Zentrale übermittelt, ein Großteil davon jährlich, teils auch unterjährig bis hin zu monatlich. 2009 waren erstmals 54 Produktionsstandorte nach der internationalen Umweltmanagementnorm ISO 14001:2004
6050108507	2012-11-18T13:16:42Z	– zum damaligen Zeitpunkt waren dies sämtliche Produktionsstandorte der Merck-Gruppe. Das Gruppenzertifikat wurde 2010 durch das jährliche, jeweils im Monat November stattfindende Rezertifizierungs-Audit, bei dem elf Standorte stellvertretend für den gesamten Konzern auditiert wurden, bestätigt. Die Überprüfung durch den Zertifizierer ergab, dass alle Anforderungen der Norm ISO 14001:2004 in vollem Umfang erfüllt sind.
6050108507	2012-11-18T13:16:42Z	Zu unseren größten derzeitigen Herausforderungen zählt die Integration der 15 neuen Millipore- Produktionsstandorte in unsere konzernweite EHS-Organisation. Für 2011 ist geplant, die früheren Millipore-Produktionsstandorte in das Gruppenzertifikat nach ISO 14001:2004 einzubeziehen. Zu diesem Zweck arbeiten wir derzeit an der Harmonisierung der Aufbau- und Ablauforganisation und der Harmonisierung der Berichterstattung. Unsere Aufwendungen für Umweltschutz, Gesundheit und Sicherheit beliefen sich im Jahr 2010 auf insgesamt 140 Millionen Euro. Darin enthalten sind Abschreibungen auf Investitionen und laufende Kosten.
6050108507	2012-06-28T23:41:56Z	Der Fokus liegt auf einem ambitionierten Klimaschutz-Ziel: Bis zum Jahr 2020 wollen wir unsere Treibhausgas-Emissionen um 20 % verringern.
6050108507	2012-11-18T09:06:17Z	“ zusammen. Im Vordergrund steht dabei die Untersuchung der Auswirkungen von Produkten auf Mensch und Umwelt über den ganzen Lebenszyklus hinweg. Wir wollen Vorreiter für nachhaltige Produkte in der Life-Science-Industrie werden. Für zwei Produktgruppen der Sparte Performance Materials haben wir im Jahr 2010 erste und exemplarische Product Carbon Footprints, das heißt produktbezogene Treibhausgasbilanzen, ermittelt. Merck Millipore hat 2009 und 2010 für vier Produkte sogenannte Ökobilanzen bzw. Life Cycle Assessments nach den internationalen Standards ISO 14040 und ISO 14044 angefertigt. Ähnliche Ansätze werden derzeit auch für pharmazeutische Produkte entwickelt. Mit diesen ganzheitlichen Analysen sollen negative Umweltauswirkungen der Produkte identifiziert und Optimierungspotenziale erschlossen werden.
6050108507	2012-11-18T07:35:44Z	Product Carbon Footprint - Merck-Gruppe
6050108507	2012-11-18T07:35:44Z	Ein Product Carbon Footprint beziffert die Summe von Treibhausgas-Emissionen, die ein Produkt über seinen gesamten Lebenszyklus verursacht. Ziel dieser Berechnung ist es, entlang der vor- und nachgelagerten Lieferkette Transparenz zu erzeugen, gleichzeitig Reduktionspotenziale zu identifizieren sowie Produzenten und Konsumenten für Treibhausgas-Emissionen zu sensibilisieren.
6050108507	2012-11-18T07:35:44Z	Bis heute gibt es in der Industrie noch keine einheitlich systematische, allgemein akzeptierte Vorgehensweise. Zahlreiche nationale und internationale Initiativen haben eine Harmonisierung der Methoden zum Ziel, um Kalkulation und Kommunikation eines Product Carbon Footprints vergleichbar zu machen. Dies und die damit verbundene Unsicherheit, was mit den Ergebnissen geschieht, lässt viele Unternehmen zögern, Ergebnisse zum Product Carbon Footprint zu veröffentlichen.
6050108507	2012-11-18T07:35:44Z	Eine weitere Herausforderung bei der Erstellung von Product Carbon Footprints stellt einerseits der nicht zu vernachlässigende Aufwand für die Untersuchung und andererseits das breite Produktportfolio von Merck dar – wir produzieren rund 50.000 unterschiedliche Produkte. Gleichwohl wurden bei Merck aufgrund der wachsenden Bedeutung des Themas für zwei Produktgruppen erste exemplarische Product Carbon Footprints erstellt, um sowohl ein grundlegendes Konzept als auch einen realistischen Ansatz zur Erhebung des Footprints zu entwickeln.
6050108507	2012-06-28T23:34:17Z	Bezüglich unserer weit gefächerten Aktivitäten zum betrieblichen Umweltschutz legen wir derzeit den Schwerpunkt auf den Klimaschutz. In diesem Rahmen haben wir uns eine
2030194842	2012-02-02T00:28:07Z	Im Januar 2010 drehten sich allein in Deutschland Windkraftanlagen mit einer installierten Leistung von 25.777 Megawatt. Knapp acht Prozent des deutschen Bruttostromverbrauchs kann so klimaneutral gedeckt werden. Da die windstarken Flächen an Land beschränkt sind, drängen große und kleine Stromerzeuger nun auf das offene Meer. Doch sind Offshore-Windparks tatsächlich viel effizienter?
2030194842	2012-02-02T00:28:07Z	Bis zum Jahr 2016 sollte in der arabischen Wüste die erste klimaneutrale Stadt der Welt, Masdar City, entstehen. 50.000 Menschen sollen dann in Masdar-City ihre Energie vor allem aus Solarkraftwerken beziehen, sich mit Elektromobilen zwischen intelligent gebauten Häusern bewegen und ihren Müll komplett recyceln. Doch vereinzelte Rücktritte von Masdar-Managern nähren nun Gerüchte, dass das ambitionierte Projekt im wahrsten Sinne des Wortes im Sande verlaufen könnte. Waren die Ziele für das 22-Milliarden-Dollar-Projekt zu hoch gesteckt?
2030194842	2012-10-19T06:48:47Z	In January 2010, wind farms in Germany had a generating capacity of 25,777 megawatts. This means that almost eight percent of Germany's electricity requirement can be met in a climate-neutral way. However, since land areas exposed to strong winds are limited, both large and small-scale power-generating businesses are jostling for position out in the open sea. This poses a simple question: are offshore wind farms genuinely more efficient?
2030194842	2012-10-19T06:48:47Z	By 2016, the world's first climate-neutral city - Masdar City - is set to emerge from the sands of the Arabian desert. By that date, 50,000 people in Masdar City should be able to meet their energy needs from solar power stations, to move between their 'intelligent-design' houses in electrically-powered cars, and to recycle all their household waste. Nevertheless, isolated cases of Masdar managers resigning their posts are starting to fuel rumours that this ambitious project may, quite literally, be running itself back into the sand. Were the goals of this 22-billion-dollar project perhaps set too high?
5170001738	2012-09-24T02:20:56Z	Am 20.07.2012 war die rheinlandpfälzische Ministerin für Wirtschaft, Klimaschutz, Energie und Landesplanung im Rahmen ihrer Sommerreise zu Besuch bei Sibelco Deutschland. Unter der Zielsetzung, direkt vor Ort bei den Unternehmen zu erfahren, was die Wirtschaft im Land bewegt, verschaffte sie sich bei dem im Westerwald ansässigen Rohstoffunternehmen einen Überblick.
5170000916	2012-01-03T22:41:49Z	Abb. 5+6: Lagerung und Transport des Schiefers erfolgt in CO2-neutralen Holzkisten.
2150931053	2012-02-09T01:50:51Z	Reducing carbon footprint is a key objective within Maersk Line. Having less negative impact on the environment differentiates Maersk Line from the competition and gives an extra edge when making sales. More often than not, it also helps to reduce costs. That it is why it is a key element of the sustainability strategy.
2150931053	2012-02-25T12:40:27Z	All Maersk Line-owned vessels are ISO 14001-certified, ensuring a continuous improvement of our environmental performance.
2150931053	2012-02-14T23:46:52Z	Maersk Line Zero SOx programme prompts new fuel switch solution
2150931053	2012-05-28T18:43:00Z	Daily Maersk has also helped reduce the carbon footprint of supply chain by producing approximately 13% lower CO2 emissions per container moved than the industry average on the Asia-North Europe trade.
2150931053	2012-03-08T18:48:13Z	Maersk Line Zero SO
2150931053	2012-03-08T18:48:13Z	Philips’ use of the inland terminal at Moerdijk—the Port of Rotterdam’s extended gate—helps in maintaining reliability and reduces the company’s carbon footprint, as well as avoiding port congestion.
2150931053	2012-03-08T18:48:13Z	Reducing the Canadian lobster’s carbon footprint
